Worker ID  PID        Elapsed (ms)    Progress (%)    Current Time
6          85563      6700            67.00           2024-12-18T14:47:09.853439+08:00
14         85553      6634            66.34           2024-12-18T14:47:09.862558+08:00
0          85552      7007            70.07           2024-12-18T14:47:09.866848+08:00
17         85550      7036            70.36           2024-12-18T14:47:09.870953+08:00
2          85560      6848            68.48           2024-12-18T14:47:09.873427+08:00
13         85547      7017            70.17           2024-12-18T14:47:09.875202+08:00
3          85559      6857            68.57           2024-12-18T14:47:09.876154+08:00
18         85542      7006            70.06           2024-12-18T14:47:09.881055+08:00
21         85543      7009            70.09           2024-12-18T14:47:09.894571+08:00
11         85555      6907            69.07           2024-12-18T14:47:09.91054+08:00
19         85541      7055            70.55           2024-12-18T14:47:09.921814+08:00
10         85551      7081            70.81           2024-12-18T14:47:09.92605+08:00
1          85554      6914            69.14           2024-12-18T14:47:09.930562+08:00
2          85560      6910            69.10           2024-12-18T14:47:09.936301+08:00
17         85550      7109            71.09           2024-12-18T14:47:09.944411+08:00
7          85561      6881            68.81           2024-12-18T14:47:09.945514+08:00
12         85556      6899            68.99           2024-12-18T14:47:09.952128+08:00
6          85563      6801            68.01           2024-12-18T14:47:09.9553+08:00
23         85546      6983            69.83           2024-12-18T14:47:09.955711+08:00
13         85547      7100            71.00           2024-12-18T14:47:09.957393+08:00
0          85552      7100            71.00           2024-12-18T14:47:09.959254+08:00
4          85545      7051            70.51           2024-12-18T14:47:09.961848+08:00
15         85562      6916            69.16           2024-12-18T14:47:09.965479+08:00
5          85544      6991            69.91           2024-12-18T14:47:09.973062+08:00
20         85548      7054            70.54           2024-12-18T14:47:09.973305+08:00
18         85542      7101            71.01           2024-12-18T14:47:09.975336+08:00
10         85551      7134            71.34           2024-12-18T14:47:09.978735+08:00
9          85558      6938            69.38           2024-12-18T14:47:09.984298+08:00
21         85543      7100            71.00           2024-12-18T14:47:09.984796+08:00
23         85546      7024            70.24           2024-12-18T14:47:09.997138+08:00
7          85561      6933            69.33           2024-12-18T14:47:09.99754+08:00
14         85553      6769            67.69           2024-12-18T14:47:09.997621+08:00
4          85545      7100            71.00           2024-12-18T14:47:10.0108+08:00
20         85548      7100            71.00           2024-12-18T14:47:10.018337+08:00
22         85549      7213            72.13           2024-12-18T14:47:10.026141+08:00
14         85553      6806            68.06           2024-12-18T14:47:10.033941+08:00
16         85540      7142            71.42           2024-12-18T14:47:10.034383+08:00
8          85557      7005            70.05           2024-12-18T14:47:10.0371+08:00
5          85544      7081            70.81           2024-12-18T14:47:10.062766+08:00
23         85546      7100            71.00           2024-12-18T14:47:10.072298+08:00
10         85551      7228            72.28           2024-12-18T14:47:10.072333+08:00
19         85541      7213            72.13           2024-12-18T14:47:10.08007+08:00
3          85559      7062            70.62           2024-12-18T14:47:10.081115+08:00
11         85555      7078            70.78           2024-12-18T14:47:10.081838+08:00
6          85563      6928            69.28           2024-12-18T14:47:10.081835+08:00
1          85554      7074            70.74           2024-12-18T14:47:10.090731+08:00
5          85544      7122            71.22           2024-12-18T14:47:10.103702+08:00
7          85561      7040            70.40           2024-12-18T14:47:10.104003+08:00
22         85549      7300            73.00           2024-12-18T14:47:10.112922+08:00
0          85552      7255            72.55           2024-12-18T14:47:10.114605+08:00
12         85556      7062            70.62           2024-12-18T14:47:10.115465+08:00
20         85548      7200            72.00           2024-12-18T14:47:10.118336+08:00
4          85545      7212            72.12           2024-12-18T14:47:10.123725+08:00
21         85543      7243            72.43           2024-12-18T14:47:10.127845+08:00
2          85560      7102            71.02           2024-12-18T14:47:10.128265+08:00
17         85550      7301            73.01           2024-12-18T14:47:10.136159+08:00
14         85553      6912            69.12           2024-12-18T14:47:10.140218+08:00
15         85562      7093            70.93           2024-12-18T14:47:10.142446+08:00
9          85558      7102            71.02           2024-12-18T14:47:10.148381+08:00
13         85547      7291            72.91           2024-12-18T14:47:10.148852+08:00
16         85540      7263            72.63           2024-12-18T14:47:10.15621+08:00
8          85557      7125            71.25           2024-12-18T14:47:10.15716+08:00
18         85542      7283            72.83           2024-12-18T14:47:10.157388+08:00
23         85546      7207            72.07           2024-12-18T14:47:10.179757+08:00
5          85544      7205            72.05           2024-12-18T14:47:10.187157+08:00
10         85551      7354            73.54           2024-12-18T14:47:10.198821+08:00
11         85555      7200            72.00           2024-12-18T14:47:10.204176+08:00
6          85563      7053            70.53           2024-12-18T14:47:10.207114+08:00
22         85549      7400            74.00           2024-12-18T14:47:10.213835+08:00
19         85541      7347            73.47           2024-12-18T14:47:10.214162+08:00
1          85554      7205            72.05           2024-12-18T14:47:10.221344+08:00
14         85553      7003            70.03           2024-12-18T14:47:10.230844+08:00
8          85557      7200            72.00           2024-12-18T14:47:10.232044+08:00
20         85548      7314            73.14           2024-12-18T14:47:10.232855+08:00
3          85559      7214            72.14           2024-12-18T14:47:10.232995+08:00
7          85561      7169            71.69           2024-12-18T14:47:10.233859+08:00
12         85556      7184            71.84           2024-12-18T14:47:10.237357+08:00
21         85543      7353            73.53           2024-12-18T14:47:10.238299+08:00
4          85545      7331            73.31           2024-12-18T14:47:10.242038+08:00
2          85560      7221            72.21           2024-12-18T14:47:10.246967+08:00
0          85552      7389            73.89           2024-12-18T14:47:10.248834+08:00
13         85547      7409            74.09           2024-12-18T14:47:10.266771+08:00
16         85540      7378            73.78           2024-12-18T14:47:10.270595+08:00
17         85550      7438            74.38           2024-12-18T14:47:10.273359+08:00
18         85542      7400            74.00           2024-12-18T14:47:10.275044+08:00
9          85558      7230            72.30           2024-12-18T14:47:10.276068+08:00
5          85544      7301            73.01           2024-12-18T14:47:10.28277+08:00
15         85562      7250            72.50           2024-12-18T14:47:10.299862+08:00
23         85546      7329            73.29           2024-12-18T14:47:10.301896+08:00
3          85559      7304            73.04           2024-12-18T14:47:10.322392+08:00
6          85563      7174            71.74           2024-12-18T14:47:10.328138+08:00
9          85558      7300            73.00           2024-12-18T14:47:10.345425+08:00
19         85541      7479            74.79           2024-12-18T14:47:10.345847+08:00
14         85553      7122            71.22           2024-12-18T14:47:10.349989+08:00
1          85554      7349            73.49           2024-12-18T14:47:10.365442+08:00
20         85548      7452            74.52           2024-12-18T14:47:10.370953+08:00
7          85561      7310            73.10           2024-12-18T14:47:10.37474+08:00
5          85544      7400            74.00           2024-12-18T14:47:10.38149+08:00
10         85551      7540            75.40           2024-12-18T14:47:10.384494+08:00
11         85555      7391            73.91           2024-12-18T14:47:10.394826+08:00
21         85543      7510            75.10           2024-12-18T14:47:10.394871+08:00
17         85550      7570            75.70           2024-12-18T14:47:10.405586+08:00
22         85549      7593            75.93           2024-12-18T14:47:10.406294+08:00
8          85557      7378            73.78           2024-12-18T14:47:10.410131+08:00
12         85556      7364            73.64           2024-12-18T14:47:10.417265+08:00
1          85554      7401            74.01           2024-12-18T14:47:10.417634+08:00
19         85541      7552            75.52           2024-12-18T14:47:10.418435+08:00
16         85540      7533            75.33           2024-12-18T14:47:10.425368+08:00
4          85545      7515            75.15           2024-12-18T14:47:10.425842+08:00
3          85559      7410            74.10           2024-12-18T14:47:10.428823+08:00
2          85560      7412            74.12           2024-12-18T14:47:10.437522+08:00
9          85558      7400            74.00           2024-12-18T14:47:10.445424+08:00
23         85546      7477            74.77           2024-12-18T14:47:10.449686+08:00
0          85552      7597            75.97           2024-12-18T14:47:10.457072+08:00
12         85556      7413            74.13           2024-12-18T14:47:10.466151+08:00
13         85547      7616            76.16           2024-12-18T14:47:10.474089+08:00
19         85541      7616            76.16           2024-12-18T14:47:10.483148+08:00
18         85542      7613            76.13           2024-12-18T14:47:10.487395+08:00
14         85553      7261            72.61           2024-12-18T14:47:10.489223+08:00
6          85563      7353            73.53           2024-12-18T14:47:10.506488+08:00
15         85562      7464            74.64           2024-12-18T14:47:10.513407+08:00
1          85554      7500            75.00           2024-12-18T14:47:10.516029+08:00
20         85548      7617            76.17           2024-12-18T14:47:10.536075+08:00
7          85561      7482            74.82           2024-12-18T14:47:10.546881+08:00
8          85557      7518            75.18           2024-12-18T14:47:10.550967+08:00
21         85543      7668            76.68           2024-12-18T14:47:10.552917+08:00
11         85555      7550            75.50           2024-12-18T14:47:10.553817+08:00
10         85551      7710            77.10           2024-12-18T14:47:10.555013+08:00
0          85552      7703            77.03           2024-12-18T14:47:10.562589+08:00
3          85559      7550            75.50           2024-12-18T14:47:10.569282+08:00
23         85546      7602            76.02           2024-12-18T14:47:10.57519+08:00
4          85545      7664            76.64           2024-12-18T14:47:10.575745+08:00
12         85556      7523            75.23           2024-12-18T14:47:10.576012+08:00
14         85553      7358            73.58           2024-12-18T14:47:10.586007+08:00
17         85550      7752            77.52           2024-12-18T14:47:10.587321+08:00
5          85544      7606            76.06           2024-12-18T14:47:10.587625+08:00
2          85560      7568            75.68           2024-12-18T14:47:10.594026+08:00
19         85541      7728            77.28           2024-12-18T14:47:10.594998+08:00
22         85549      7783            77.83           2024-12-18T14:47:10.596222+08:00
16         85540      7704            77.04           2024-12-18T14:47:10.596562+08:00
9          85558      7553            75.53           2024-12-18T14:47:10.59882+08:00
18         85542      7728            77.28           2024-12-18T14:47:10.603238+08:00
13         85547      7760            77.60           2024-12-18T14:47:10.617788+08:00
1          85554      7624            76.24           2024-12-18T14:47:10.64082+08:00
6          85563      7487            74.87           2024-12-18T14:47:10.640942+08:00
15         85562      7611            76.11           2024-12-18T14:47:10.660481+08:00
21         85543      7782            77.82           2024-12-18T14:47:10.667081+08:00
20         85548      7751            77.51           2024-12-18T14:47:10.669528+08:00
0          85552      7814            78.14           2024-12-18T14:47:10.673778+08:00
11         85555      7672            76.72           2024-12-18T14:47:10.676335+08:00
5          85544      7701            77.01           2024-12-18T14:47:10.682476+08:00
7          85561      7628            76.28           2024-12-18T14:47:10.692761+08:00
8          85557      7660            76.60           2024-12-18T14:47:10.692818+08:00
14         85553      7469            74.69           2024-12-18T14:47:10.697285+08:00
16         85540      7809            78.09           2024-12-18T14:47:10.702204+08:00
12         85556      7649            76.49           2024-12-18T14:47:10.702298+08:00
10         85551      7864            78.64           2024-12-18T14:47:10.708233+08:00
23         85546      7739            77.39           2024-12-18T14:47:10.711305+08:00
4          85545      7803            78.03           2024-12-18T14:47:10.714398+08:00
19         85541      7850            78.50           2024-12-18T14:47:10.716473+08:00
18         85542      7843            78.43           2024-12-18T14:47:10.718192+08:00
9          85558      7679            76.79           2024-12-18T14:47:10.724669+08:00
3          85559      7708            77.08           2024-12-18T14:47:10.726514+08:00
2          85560      7704            77.04           2024-12-18T14:47:10.72998+08:00
13         85547      7873            78.73           2024-12-18T14:47:10.731052+08:00
17         85550      7901            79.01           2024-12-18T14:47:10.736547+08:00
22         85549      7927            79.27           2024-12-18T14:47:10.740227+08:00
6          85563      7594            75.94           2024-12-18T14:47:10.747611+08:00
15         85562      7700            77.00           2024-12-18T14:47:10.749125+08:00
1          85554      7766            77.66           2024-12-18T14:47:10.78239+08:00
5          85544      7800            78.00           2024-12-18T14:47:10.782424+08:00
21         85543      7898            78.98           2024-12-18T14:47:10.78359+08:00
20         85548      7867            78.67           2024-12-18T14:47:10.785634+08:00
14         85553      7565            75.65           2024-12-18T14:47:10.793288+08:00
23         85546      7830            78.30           2024-12-18T14:47:10.803088+08:00
11         85555      7799            77.99           2024-12-18T14:47:10.803339+08:00
6          85563      7652            76.52           2024-12-18T14:47:10.805959+08:00
16         85540      7924            79.24           2024-12-18T14:47:10.817113+08:00
2          85560      7802            78.02           2024-12-18T14:47:10.827721+08:00
18         85542      7959            79.59           2024-12-18T14:47:10.833857+08:00
14         85553      7606            76.06           2024-12-18T14:47:10.834719+08:00
20         85548      7919            79.19           2024-12-18T14:47:10.837348+08:00
21         85543      7953            79.53           2024-12-18T14:47:10.838247+08:00
15         85562      7800            78.00           2024-12-18T14:47:10.849691+08:00
22         85549      8039            80.39           2024-12-18T14:47:10.852719+08:00
23         85546      7900            79.00           2024-12-18T14:47:10.87229+08:00
17         85550      8039            80.39           2024-12-18T14:47:10.874358+08:00
18         85542      8008            80.08           2024-12-18T14:47:10.882371+08:00
11         85555      7879            78.79           2024-12-18T14:47:10.882835+08:00
6          85563      7733            77.33           2024-12-18T14:47:10.887157+08:00
0          85552      8029            80.29           2024-12-18T14:47:10.888275+08:00
12         85556      7845            78.45           2024-12-18T14:47:10.897995+08:00
8          85557      7867            78.67           2024-12-18T14:47:10.899548+08:00
16         85540      8013            80.13           2024-12-18T14:47:10.905627+08:00
4          85545      8000            80.00           2024-12-18T14:47:10.911327+08:00
7          85561      7850            78.50           2024-12-18T14:47:10.914278+08:00
22         85549      8108            81.08           2024-12-18T14:47:10.921841+08:00
2          85560      7900            79.00           2024-12-18T14:47:10.925422+08:00
20         85548      8009            80.09           2024-12-18T14:47:10.92767+08:00
19         85541      8066            80.66           2024-12-18T14:47:10.933304+08:00
17         85550      8100            81.00           2024-12-18T14:47:10.934696+08:00
21         85543      8050            80.50           2024-12-18T14:47:10.935677+08:00
14         85553      7708            77.08           2024-12-18T14:47:10.936226+08:00
10         85551      8097            80.97           2024-12-18T14:47:10.941775+08:00
9          85558      7907            79.07           2024-12-18T14:47:10.952443+08:00
3          85559      7945            79.45           2024-12-18T14:47:10.963546+08:00
13         85547      8111            81.11           2024-12-18T14:47:10.968688+08:00
23         85546      8001            80.01           2024-12-18T14:47:10.97411+08:00
5          85544      8004            80.04           2024-12-18T14:47:10.98579+08:00
18         85542      8112            81.12           2024-12-18T14:47:10.986751+08:00
1          85554      7972            79.72           2024-12-18T14:47:10.988483+08:00
8          85557      7962            79.62           2024-12-18T14:47:10.994931+08:00
6          85563      7841            78.41           2024-12-18T14:47:10.995117+08:00
11         85555      8002            80.02           2024-12-18T14:47:11.00589+08:00
0          85552      8157            81.57           2024-12-18T14:47:11.016851+08:00
12         85556      7968            79.68           2024-12-18T14:47:11.020583+08:00
14         85553      7800            78.00           2024-12-18T14:47:11.027807+08:00
22         85549      8218            82.18           2024-12-18T14:47:11.031408+08:00
16         85540      8143            81.43           2024-12-18T14:47:11.036202+08:00
7          85561      7972            79.72           2024-12-18T14:47:11.036671+08:00
8          85557      8013            80.13           2024-12-18T14:47:11.045614+08:00
4          85545      8136            81.36           2024-12-18T14:47:11.047454+08:00
15         85562      7999            79.99           2024-12-18T14:47:11.049033+08:00
20         85548      8134            81.34           2024-12-18T14:47:11.053023+08:00
19         85541      8200            82.00           2024-12-18T14:47:11.067247+08:00
2          85560      8047            80.47           2024-12-18T14:47:11.073167+08:00
21         85543      8192            81.92           2024-12-18T14:47:11.07758+08:00
23         85546      8107            81.07           2024-12-18T14:47:11.079694+08:00
5          85544      8100            81.00           2024-12-18T14:47:11.081484+08:00
17         85550      8252            82.52           2024-12-18T14:47:11.087358+08:00
9          85558      8044            80.44           2024-12-18T14:47:11.09006+08:00
10         85551      8246            82.46           2024-12-18T14:47:11.090104+08:00
13         85547      8233            82.33           2024-12-18T14:47:11.090424+08:00
3          85559      8075            80.75           2024-12-18T14:47:11.093777+08:00
18         85542      8225            82.25           2024-12-18T14:47:11.099684+08:00
6          85563      7958            79.58           2024-12-18T14:47:11.11195+08:00
1          85554      8107            81.07           2024-12-18T14:47:11.123171+08:00
8          85557      8100            81.00           2024-12-18T14:47:11.132033+08:00
14         85553      7908            79.08           2024-12-18T14:47:11.135819+08:00
12         85556      8084            80.84           2024-12-18T14:47:11.1374+08:00
11         85555      8143            81.43           2024-12-18T14:47:11.14704+08:00
0          85552      8288            82.88           2024-12-18T14:47:11.147587+08:00
16         85540      8259            82.59           2024-12-18T14:47:11.152248+08:00
4          85545      8241            82.41           2024-12-18T14:47:11.152419+08:00
22         85549      8347            83.47           2024-12-18T14:47:11.160522+08:00
7          85561      8106            81.06           2024-12-18T14:47:11.170171+08:00
23         85546      8201            82.01           2024-12-18T14:47:11.173331+08:00
20         85548      8257            82.57           2024-12-18T14:47:11.175536+08:00
5          85544      8200            82.00           2024-12-18T14:47:11.182143+08:00
15         85562      8137            81.37           2024-12-18T14:47:11.18626+08:00
2          85560      8172            81.72           2024-12-18T14:47:11.19796+08:00
21         85543      8320            83.20           2024-12-18T14:47:11.204767+08:00
19         85541      8339            83.39           2024-12-18T14:47:11.205476+08:00
9          85558      8167            81.67           2024-12-18T14:47:11.212764+08:00
10         85551      8369            83.69           2024-12-18T14:47:11.213725+08:00
17         85550      8379            83.79           2024-12-18T14:47:11.214277+08:00
6          85563      8073            80.73           2024-12-18T14:47:11.226721+08:00
3          85559      8209            82.09           2024-12-18T14:47:11.227662+08:00
8          85557      8205            82.05           2024-12-18T14:47:11.237156+08:00
14         85553      8010            80.10           2024-12-18T14:47:11.2384+08:00
13         85547      8381            83.81           2024-12-18T14:47:11.238784+08:00
1          85554      8235            82.35           2024-12-18T14:47:11.251753+08:00
18         85542      8383            83.83           2024-12-18T14:47:11.258+08:00 
20         85548      8345            83.45           2024-12-18T14:47:11.264189+08:00
11         85555      8261            82.61           2024-12-18T14:47:11.264535+08:00
0          85552      8423            84.23           2024-12-18T14:47:11.282932+08:00
12         85556      8231            82.31           2024-12-18T14:47:11.283882+08:00
4          85545      8374            83.74           2024-12-18T14:47:11.28477+08:00
5          85544      8307            83.07           2024-12-18T14:47:11.289051+08:00
16         85540      8398            83.98           2024-12-18T14:47:11.290482+08:00
19         85541      8431            84.31           2024-12-18T14:47:11.297917+08:00
23         85546      8332            83.32           2024-12-18T14:47:11.304416+08:00
10         85551      8468            84.68           2024-12-18T14:47:11.312471+08:00
6          85563      8162            81.62           2024-12-18T14:47:11.315902+08:00
22         85549      8511            85.11           2024-12-18T14:47:11.324314+08:00
7          85561      8263            82.63           2024-12-18T14:47:11.32789+08:00
9          85558      8287            82.87           2024-12-18T14:47:11.333169+08:00
4          85545      8423            84.23           2024-12-18T14:47:11.334055+08:00
14         85553      8108            81.08           2024-12-18T14:47:11.336791+08:00
21         85543      8455            84.55           2024-12-18T14:47:11.340258+08:00
17         85550      8516            85.16           2024-12-18T14:47:11.351568+08:00
2          85560      8328            83.28           2024-12-18T14:47:11.353802+08:00
0          85552      8500            85.00           2024-12-18T14:47:11.359235+08:00
15         85562      8311            83.11           2024-12-18T14:47:11.360866+08:00
10         85551      8520            85.20           2024-12-18T14:47:11.364927+08:00
8          85557      8334            83.34           2024-12-18T14:47:11.366027+08:00
12         85556      8315            83.15           2024-12-18T14:47:11.367794+08:00
6          85563      8216            82.16           2024-12-18T14:47:11.370191+08:00
13         85547      8529            85.29           2024-12-18T14:47:11.386754+08:00
20         85548      8473            84.73           2024-12-18T14:47:11.391681+08:00
18         85542      8531            85.31           2024-12-18T14:47:11.405964+08:00
3          85559      8391            83.91           2024-12-18T14:47:11.409769+08:00
7          85561      8346            83.46           2024-12-18T14:47:11.410277+08:00
4          85545      8500            85.00           2024-12-18T14:47:11.410783+08:00
5          85544      8431            84.31           2024-12-18T14:47:11.413157+08:00
1          85554      8408            84.08           2024-12-18T14:47:11.424222+08:00
16         85540      8534            85.34           2024-12-18T14:47:11.426821+08:00
11         85555      8439            84.39           2024-12-18T14:47:11.443474+08:00
12         85556      8400            84.00           2024-12-18T14:47:11.452554+08:00
10         85551      8608            86.08           2024-12-18T14:47:11.453048+08:00
19         85541      8589            85.89           2024-12-18T14:47:11.455379+08:00
13         85547      8600            86.00           2024-12-18T14:47:11.457373+08:00
7          85561      8400            84.00           2024-12-18T14:47:11.463985+08:00
23         85546      8493            84.93           2024-12-18T14:47:11.465456+08:00
9          85558      8420            84.20           2024-12-18T14:47:11.465568+08:00
0          85552      8608            86.08           2024-12-18T14:47:11.467637+08:00
22         85549      8658            86.58           2024-12-18T14:47:11.471702+08:00
21         85543      8596            85.96           2024-12-18T14:47:11.481167+08:00
14         85553      8257            82.57           2024-12-18T14:47:11.485734+08:00
2          85560      8465            84.65           2024-12-18T14:47:11.490843+08:00
16         85540      8625            86.25           2024-12-18T14:47:11.517706+08:00
15         85562      8474            84.74           2024-12-18T14:47:11.523106+08:00
6          85563      8380            83.80           2024-12-18T14:47:11.534279+08:00
20         85548      8621            86.21           2024-12-18T14:47:11.539999+08:00
9          85558      8500            85.00           2024-12-18T14:47:11.54541+08:00
18         85542      8672            86.72           2024-12-18T14:47:11.546672+08:00
8          85557      8515            85.15           2024-12-18T14:47:11.547239+08:00
12         85556      8500            85.00           2024-12-18T14:47:11.552553+08:00
13         85547      8700            87.00           2024-12-18T14:47:11.557375+08:00
5          85544      8580            85.80           2024-12-18T14:47:11.562391+08:00
14         85553      8336            83.36           2024-12-18T14:47:11.564175+08:00
3          85559      8549            85.49           2024-12-18T14:47:11.568184+08:00
1          85554      8553            85.53           2024-12-18T14:47:11.569367+08:00
7          85561      8508            85.08           2024-12-18T14:47:11.572002+08:00
23         85546      8606            86.06           2024-12-18T14:47:11.578413+08:00
2          85560      8557            85.57           2024-12-18T14:47:11.583145+08:00
17         85550      8751            87.51           2024-12-18T14:47:11.586462+08:00
16         85540      8700            87.00           2024-12-18T14:47:11.592411+08:00
11         85555      8595            85.95           2024-12-18T14:47:11.599389+08:00
0          85552      8752            87.52           2024-12-18T14:47:11.612112+08:00
19         85541      8748            87.48           2024-12-18T14:47:11.615057+08:00
21         85543      8742            87.42           2024-12-18T14:47:11.62709+08:00
20         85548      8709            87.09           2024-12-18T14:47:11.627408+08:00
8          85557      8600            86.00           2024-12-18T14:47:11.632028+08:00
15         85562      8589            85.89           2024-12-18T14:47:11.638584+08:00
10         85551      8795            87.95           2024-12-18T14:47:11.639666+08:00
2          85560      8616            86.16           2024-12-18T14:47:11.642371+08:00
1          85554      8628            86.28           2024-12-18T14:47:11.64471+08:00
17         85550      8814            88.14           2024-12-18T14:47:11.648965+08:00
6          85563      8501            85.01           2024-12-18T14:47:11.654907+08:00
19         85541      8801            88.01           2024-12-18T14:47:11.668325+08:00
23         85546      8700            87.00           2024-12-18T14:47:11.67228+08:00
22         85549      8872            88.72           2024-12-18T14:47:11.685666+08:00
15         85562      8647            86.47           2024-12-18T14:47:11.696303+08:00
4          85545      8804            88.04           2024-12-18T14:47:11.715054+08:00
20         85548      8800            88.00           2024-12-18T14:47:11.718317+08:00
14         85553      8511            85.11           2024-12-18T14:47:11.739248+08:00
1          85554      8724            87.24           2024-12-18T14:47:11.740302+08:00
22         85549      8928            89.28           2024-12-18T14:47:11.741141+08:00
5          85544      8759            87.59           2024-12-18T14:47:11.741207+08:00
17         85550      8906            89.06           2024-12-18T14:47:11.741254+08:00
6          85563      8600            86.00           2024-12-18T14:47:11.753414+08:00
18         85542      8880            88.80           2024-12-18T14:47:11.754517+08:00
9          85558      8720            87.20           2024-12-18T14:47:11.76591+08:00
19         85541      8900            89.00           2024-12-18T14:47:11.766374+08:00
13         85547      8928            89.28           2024-12-18T14:47:11.785642+08:00
23         85546      8813            88.13           2024-12-18T14:47:11.786006+08:00
16         85540      8894            88.94           2024-12-18T14:47:11.786633+08:00
12         85556      8734            87.34           2024-12-18T14:47:11.787147+08:00
3          85559      8771            87.71           2024-12-18T14:47:11.79+08:00  
7          85561      8731            87.31           2024-12-18T14:47:11.795547+08:00
11         85555      8797            87.97           2024-12-18T14:47:11.800715+08:00
0          85552      8955            89.55           2024-12-18T14:47:11.814863+08:00
22         85549      9003            90.03           2024-12-18T14:47:11.816457+08:00
15         85562      8775            87.75           2024-12-18T14:47:11.824767+08:00
14         85553      8600            86.00           2024-12-18T14:47:11.827796+08:00
5          85544      8847            88.47           2024-12-18T14:47:11.829252+08:00
10         85551      8986            89.86           2024-12-18T14:47:11.831012+08:00
20         85548      8917            89.17           2024-12-18T14:47:11.835918+08:00
21         85543      8951            89.51           2024-12-18T14:47:11.836366+08:00
11         85555      8848            88.48           2024-12-18T14:47:11.851972+08:00
6          85563      8700            87.00           2024-12-18T14:47:11.853413+08:00
1          85554      8841            88.41           2024-12-18T14:47:11.857149+08:00
4          85545      8957            89.57           2024-12-18T14:47:11.868644+08:00
3          85559      8859            88.59           2024-12-18T14:47:11.878247+08:00
17         85550      9053            90.53           2024-12-18T14:47:11.888105+08:00
8          85557      8858            88.58           2024-12-18T14:47:11.890691+08:00
23         85546      8920            89.20           2024-12-18T14:47:11.893005+08:00
18         85542      9025            90.25           2024-12-18T14:47:11.899613+08:00
9          85558      8856            88.56           2024-12-18T14:47:11.902306+08:00
12         85556      8851            88.51           2024-12-18T14:47:11.90386+08:00
2          85560      8886            88.86           2024-12-18T14:47:11.911662+08:00
11         85555      8911            89.11           2024-12-18T14:47:11.915066+08:00
16         85540      9022            90.22           2024-12-18T14:47:11.915107+08:00
19         85541      9049            90.49           2024-12-18T14:47:11.915576+08:00
3          85559      8912            89.12           2024-12-18T14:47:11.93115+08:00
13         85547      9083            90.83           2024-12-18T14:47:11.940928+08:00
14         85553      8717            87.17           2024-12-18T14:47:11.944902+08:00
20         85548      9031            90.31           2024-12-18T14:47:11.950249+08:00
7          85561      8891            88.91           2024-12-18T14:47:11.955251+08:00
21         85543      9073            90.73           2024-12-18T14:47:11.958706+08:00
5          85544      8978            89.78           2024-12-18T14:47:11.960248+08:00
2          85560      8951            89.51           2024-12-18T14:47:11.977321+08:00
15         85562      8936            89.36           2024-12-18T14:47:11.985243+08:00
6          85563      8839            88.39           2024-12-18T14:47:11.992676+08:00
1          85554      8978            89.78           2024-12-18T14:47:11.994044+08:00
22         85549      9183            91.83           2024-12-18T14:47:11.996335+08:00
0          85552      9137            91.37           2024-12-18T14:47:11.99661+08:00
10         85551      9160            91.60           2024-12-18T14:47:12.004222+08:00
4          85545      9097            90.97           2024-12-18T14:47:12.008445+08:00
18         85542      9140            91.40           2024-12-18T14:47:12.014676+08:00
21         85543      9130            91.30           2024-12-18T14:47:12.015531+08:00
23         85546      9052            90.52           2024-12-18T14:47:12.024668+08:00
2          85560      9004            90.04           2024-12-18T14:47:12.029493+08:00
14         85553      8812            88.12           2024-12-18T14:47:12.040295+08:00
17         85550      9212            92.12           2024-12-18T14:47:12.046815+08:00
3          85559      9034            90.34           2024-12-18T14:47:12.052373+08:00
8          85557      9022            90.22           2024-12-18T14:47:12.05429+08:00
11         85555      9052            90.52           2024-12-18T14:47:12.055916+08:00
9          85558      9011            90.11           2024-12-18T14:47:12.056973+08:00
16         85540      9170            91.70           2024-12-18T14:47:12.062304+08:00
12         85556      9012            90.12           2024-12-18T14:47:12.064551+08:00
19         85541      9199            91.99           2024-12-18T14:47:12.066272+08:00
13         85547      9225            92.25           2024-12-18T14:47:12.0827+08:00
21         85543      9200            92.00           2024-12-18T14:47:12.084769+08:00
18         85542      9211            92.11           2024-12-18T14:47:12.086241+08:00
5          85544      9108            91.08           2024-12-18T14:47:12.090375+08:00
20         85548      9197            91.97           2024-12-18T14:47:12.115409+08:00
7          85561      9053            90.53           2024-12-18T14:47:12.117819+08:00
2          85560      9100            91.00           2024-12-18T14:47:12.125407+08:00
15         85562      9076            90.76           2024-12-18T14:47:12.125716+08:00
1          85554      9113            91.13           2024-12-18T14:47:12.129171+08:00
10         85551      9289            92.89           2024-12-18T14:47:12.133672+08:00
4          85545      9224            92.24           2024-12-18T14:47:12.13543+08:00
0          85552      9276            92.76           2024-12-18T14:47:12.136144+08:00
6          85563      8985            89.85           2024-12-18T14:47:12.139271+08:00
23         85546      9176            91.76           2024-12-18T14:47:12.149229+08:00
14         85553      8929            89.29           2024-12-18T14:47:12.1576+08:00
22         85549      9354            93.54           2024-12-18T14:47:12.166876+08:00
10         85551      9342            93.42           2024-12-18T14:47:12.186142+08:00
8          85557      9155            91.55           2024-12-18T14:47:12.187078+08:00
12         85556      9136            91.36           2024-12-18T14:47:12.189475+08:00
11         85555      9186            91.86           2024-12-18T14:47:12.190061+08:00
19         85541      9326            93.26           2024-12-18T14:47:12.192811+08:00
17         85550      9365            93.65           2024-12-18T14:47:12.200643+08:00
9          85558      9155            91.55           2024-12-18T14:47:12.200939+08:00
